54090,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
54091,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
54092,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
54093,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
54094,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
54095,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
54100,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
54101,19781103-20209999,0.5,,,,,,,,,,,,,,,,,,
54110,19781103-20209999,0.75,,,,,,,,,,,,,,,,,,
54115,19950704-20209999,0.75,,,,,,,,,,,,,,,,,,
54365,19781103-19911226,0.5,,,,,,,,,,,,,,,,,,
55056,19790222-19831022,0.75,19831023-19831101,0.25,19831102-20209999,0.75,,,,,,,,,,,,,,
55057,19791027-19831022,0.75,19831023-19831101,0.25,19831102-20209999,0.75,,,,,,,,,,,,,,
55058,19811101-19831022,0.75,19831023-19831101,0.25,19831102-20209999,0.75,,,,,,,,,,,,,,
55060,19830919-19831022,0.75,19831023-19831101,0.25,19831102-20209999,0.75,,,,,,,,,,,,,,
55070,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
55080,19810921-20209999,0.75,,,,,,,,,,,,,,,,,,
55090,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
55091,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
55092,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
55093,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
55094,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
55095,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
55100,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
55101,19740207-20209999,0.5,,,,,,,,,,,,,,,,,,
55110,19740501-20209999,0.75,,,,,,,,,,,,,,,,,,
55115,19950704-20209999,0.75,,,,,,,,,,,,,,,,,,
55365,19740207-19911226,0.5,,,,,,,,,,,,,,,,,,
56057,19791027-20209999,0.75,,,,,,,,,,,,,,,,,,
56058,19811101-20209999,0.75,,,,,,,,,,,,,,,,,,
56060,19830919-20209999,0.75,,,,,,,,,,,,,,,,,,
56070,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
56080,19810921-20209999,0.75,,,,,,,,,,,,,,,,,,
56090,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
56091,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
56092,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
56093,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
56094,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
56095,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
56100,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
56101,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
56110,19790222-20209999,0.75,,,,,,,,,,,,,,,,,,
56115,19950704-20209999,0.75,,,,,,,,,,,,,,,,,,
56200,19790222-19940222,0.5,,,,,,,,,,,,,,,,,,
56365,19790222-19911226,0.5,,,,,,,,,,,,,,,,,,
57058,19811101-20209999,0.75,,,,,,,,,,,,,,,,,,
57060,19830919-20209999,0.75,,,,,,,,,,,,,,,,,,
57070,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
57080,19810921-20209999,0.75,,,,,,,,,,,,,,,,,,
57090,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
57091,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
57092,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
57093,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
57094,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
57095,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
57100,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
57101,19791027-20209999,0.5,,,,,,,,,,,,,,,,,,
57110,19791027-20209999,0.75,,,,,,,,,,,,,,,,,,
57115,19950704-20209999,0.75,,,,,,,,,,,,,,,,,,
57200,19791027-19941027,0.5,,,,,,,,,,,,,,,,,,
57365,19791027-19911226,0.5,,,,,,,,,,,,,,,,,,
58060,19830919-20209999,0.75,,,,,,,,,,,,,,,,,,
58070,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
58080,19811101-20209999,0.75,,,,,,,,,,,,,,,,,,
58090,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
58091,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
58092,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
58093,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
58094,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
58095,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
58100,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
58101,19810101-20209999,0.5,,,,,,,,,,,,,,,,,,
58110,19811101-20209999,0.75,,,,,,,,,,,,,,,,,,
58115,19950704-20209999,0.75,,,,,,,,,,,,,,,,,,
58200,19811101-19961101,0.5,,,,,,,,,,,,,,,,,,
58365,19811101-19911226,0.5,,,,,,,,,,,,,,,,,,
60070,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
60080,19830919-20209999,0.75,,,,,,,,,,,,,,,,,,
60090,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
60091,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
60092,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
60093,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
60094,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
60095,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
60100,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
60101,19830919-20209999,0.5,,,,,,,,,,,,,,,,,,
60110,19830919-20209999,0.75,,,,,,,,,,,,,,,,,,
60115,19950704-20209999,0.75,,,,,,,,,,,,,,,,,,
60200,19830919-19980919,0.5,,,,,,,,,,,,,,,,,,
60365,19830919-19911226,0.5,,,,,,,,,,,,,,,,,,
70080,19810921-20209999,0.5,,,,,,,,,,,,,,,,,,
70090,19009999-19581228,0.5,19581229-19590914,0.25,19590915-20209999,0.5,,,,,,,,,,,,,,
70091,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
70092,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
70093,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
70094,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
70095,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
70100,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
70101,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
70110,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
70115,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
70200,19009999-19450814,0.5,,,,,,,,,,,,,,,,,,
70220,19009999-19400622,0.5,,,,,,,,,,,,,,,,,,
70255,19391219-19450507,0.25,19450508-19500507,0.5,,,,,,,,,,,,,,,,
70365,19450508-19911226,0.5,,,,,,,,,,,,,,,,,,
80090,19810921-19931014,0.25,19931015-20050906,0,20050907-20209999,0.25,,,,,,,,,,,,,,
80091,19810921-20209999,0.5,,,,,,,,,,,,,,,,,,
80092,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
80093,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
80094,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
80095,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
80100,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
80101,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
80110,19810921-20209999,0.75,,,,,,,,,,,,,,,,,,
80115,19950704-20209999,0.75,,,,,,,,,,,,,,,,,,
80200,19810921-19960921,0.5,,,,,,,,,,,,,,,,,,
80365,19810921-19911226,0.5,,,,,,,,,,,,,,,,,,
90091,19009999-19330123,0.25,19330124-20209999,0.5,,,,,,,,,,,,,,,,
90092,19009999-19060720,0,19060721-20209999,0.5,,,,,,,,,,,,,,,,
90093,19000101-20209999,0.5,,,,,,,,,,,,,,,,,,
90094,19200101-20209999,0.5,,,,,,,,,,,,,,,,,,
90095,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
90100,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
90101,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
90110,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
90115,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
90200,19009999-19450310,0.5,19450311-19720127,0.25,19720128-19810920,0,19810921-19941001,0.25,19941002-19991001,0.5,,,,,,,,,,
90220,19009999-19400622,0.5,,,,,,,,,,,,,,,,,,
90365,19450508-19911226,0.5,,,,,,,,,,,,,,,,,,
91092,19009999-19671231,0.25,19680101-19690623,-9,19690624-19980119,0,19980120-20060418,0.25,20060419-20209999,0.5,,,,,,,,,,
91093,19009999-19070104,0.5,19070105-19290709,0,19290710-19570418,0.5,19570419-20010316,0,20010317-20071007,0.25,20071008-20209999,0.5,,,,,,,,
91094,19200101-20209999,0.5,,,,,,,,,,,,,,,,,,
91095,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
91100,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
91101,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
91110,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
91115,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
91200,19009999-19450814,0.5,,,,,,,,,,,,,,,,,,
91220,19009999-19400622,0.5,,,,,,,,,,,,,,,,,,
91230,19009999-19141231,0.5,,,,,,,,,,,,,,,,,,
91365,19450508-19911226,0.5,,,,,,,,,,,,,,,,,,
92093,19009999-19070104,0.5,19070105-19090525,0.25,19090526-20209999,0.5,,,,,,,,,,,,,,
92094,19200101-20209999,0.5,,,,,,,,,,,,,,,,,,
92095,19940101-20209999,0.5,,,,,,,,,,,,,,,,,,
92100,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
92101,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
92110,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
92115,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
92200,19009999-19450814,0.5,,,,,,,,,,,,,,,,,,
92220,19009999-19400622,0.5,,,,,,,,,,,,,,,,,,
92365,19450508-19911226,0.5,,,,,,,,,,,,,,,,,,
93094,19191209-19480418,0.5,19480419-19570827,0,19570828-19771013,0.5,19771014-19980731,0,19980801-20101117,0.25,20101118-20209999,0.5,,,,,,,,
93095,19940101-20209999,0.5,,,,,,,,,,,,,,,,,,
93100,19000101-19280323,0.25,19280324-19791211,0.5,19791212-20011205,0.25,20011206-20209999,0.5,,,,,,,,,,,,
93101,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
93110,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
93115,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
93200,19000101-19450814,0.5,,,,,,,,,,,,,,,,,,
93220,19000101-19400622,0.5,,,,,,,,,,,,,,,,,,
93230,19000101-19150101,0.5,,,,,,,,,,,,,,,,,,
93365,19450508-19911226,0.5,,,,,,,,,,,,,,,,,,
94095,19200101-20209999,0.5,,,,,,,,,,,,,,,,,,
94100,19280101-20209999,0.5,,,,,,,,,,,,,,,,,,
94101,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
94110,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
94115,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
94200,19200101-19450814,0.5,,,,,,,,,,,,,,,,,,
94220,19200101-19400622,0.5,,,,,,,,,,,,,,,,,,
94230,19200101-19350101,0.5,,,,,,,,,,,,,,,,,,
94365,19450508-19911226,0.5,,,,,,,,,,,,,,,,,,
95100,19031103-20209999,0.5,,,,,,,,,,,,,,,,,,
95101,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
95110,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
95115,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
95200,19031103-19450814,0.5,,,,,,,,,,,,,,,,,,
95220,19031103-19400622,0.5,,,,,,,,,,,,,,,,,,
95230,19030101-19180101,0.5,,,,,,,,,,,,,,,,,,
95365,19450508-19911226,0.5,,,,,,,,,,,,,,,,,,
100101,19009999-19820712,0.25,19820713-20209999,0,,,,,,,,,,,,,,,,
100110,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
100115,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
100130,19009999-20050630,0.5,20050701-20161123,0.25,20161124-20209999,0.5,,,,,,,,,,,,,,
100135,19009999-19340524,0,19340525-20209999,0.5,,,,,,,,,,,,,,,,
100140,19009999-20209999,0.5,,,,,,,,,,,,,,,,,,
100145,19691016-20209999,0.5,,,,,,,,,,,,,,,,,,
100155,19691016-20209999,0.5,,,,,,,,,,,,,,,,,,
100200,19009999-19450814,0.5,,,,,,,,,,,,,,,,,,
100220,19009999-19400622,0.5,,,,,,,,,,,,,,,,,,
100365,19450508-19911226,0.5,,,,,,,,,,,,,,,,,,
101110,19661014-20040218,0,20040219-20209999,0.25,,,,,,,,,,,,,,,,
101115,19940724-20209999,0.5,,,,,,,,,,,,,,,,,,
101130,19730200-20110424,0.5,,,,,,,,,,,,,,,,,,
101135,19730200-20110424,0.5,,,,,,,,,,,,,,,,,,
101140,19009999-20120730,0.5,20120731-20170805,0.75,20170806-20209999,0.5,,,,,,,,,,,,,,
101145,19730200-20110424,0.5,,,,,,,,,,,,,,,,,,
101150,20120731-20170805,0.75,20170806-20209999,0.5,,,,,,,,,,,,,,,,
101155,19730200-19761000,0.5,,,,,,,,,,,,,,,,,,
101160,20120731-20170805,0.75,20170806-20209999,0.5,,,,,,,,,,,,,,,,
101165,20120731-20170805,0.75,20170806-20209999,0.5,,,,,,,,,,,,,,,,
101200,19009999-19030219,0.25,19030220-19450814,0.5,,,,,,,,,,,,,,,,
101220,19009999-19400622,0.5,,,,,,,,,,,,,,,,,,
101365,19450508-19911226,0.5,,,,,,,,,,,,,,,,,,
110115,19751125-20070916,0.25,20070917-20209999,0.75,,,,,,,,,,,,,,,,
110140,19660526-20209999,0.5,,,,,,,,,,,,,,,,,,
110200,19660526-19810526,0.5,,,,,,,,,,,,,,,,,,
110365,19660526-19911226,0.5,,,,,,,,,,,,,,,,,,
115140,19751125-20209999,0.5,,,,,,,,,,,,,,,,,,
115210,19751125-19901125,0.5,,,,,,,,,,,,,,,,,,
115365,19751125-19911226,0.5,,,,,,,,,,,,,,,,,,
130135,19009999-19550927,0,19550928-19770620,0.25,19770621-19981025,0,19981026-20209999,0.5,,,,,,,,,,,,
130140,19009999-19160700,0.5,,,,,,,,,,,,,,,,,,
130145,19009999-20209999,0.5,,,,,,,,,,,,,,,,,,
130155,19009999-20209999,0.5,,,,,,,,,,,,,,,,,,
130200,19009999-19450814,0.5,,,,,,,,,,,,,,,,,,
130220,19009999-19400622,0.5,,,,,,,,,,,,,,,,,,
130365,19400508-19911226,0.5,,,,,,,,,,,,,,,,,,
135140,19009999-20209999,0.5,,,,,,,,,,,,,,,,,,
135145,19009999-20209999,0.5,,,,,,,,,,,,,,,,,,
135155,19009999-19290828,0.25,19290829-19760910,0.5,19760911-20140127,0.25,20140128-20209999,0.5,,,,,,,,,,,,
135200,19009999-19450814,0.5,,,,,,,,,,,,,,,,,,
135220,19009999-19400622,0.5,,,,,,,,,,,,,,,,,,
135365,19450508-19911226,0.5,,,,,,,,,,,,,,,,,,
140145,19009999-20209999,0.5,,,,,,,,,,,,,,,,,,
140150,19009999-19281030,0.5,19281031-19300510,0.25,19300511-19910325,0.5,19910326-20209999,0.75,,,,,,,,,,,,
140160,19009999-19791018,0.25,19791019-19860728,-9,19860729-20209999,0.75,,,,,,,,,,,,,,
140165,19009999-19910325,0.5,19910326-20209999,0.75,,,,,,,,,,,,,,,,
140200,19009999-19450814,0.5,,,,,,,,,,,,,,,,,,
140220,19009999-19400622,0.5,,,,,,,,,,,,,,,,,,
140365,19450508-19911226,0.5,,,,,,,,,,,,,,,,,,
145150,19009999-19380721,0,19380722-20209999,0.5,,,,,,,,,,,,,,,,
145155,19009999-19041020,0,19041021-20130423,0.25,20130424-20209999,0.5,,,,,,,,,,,,,,
145160,19009999-20209999,0.5,,,,,,,,,,,,,,,,,,
145200,19009999-19450814,0.5,,,,,,,,,,,,,,,,,,
145220,19009999-19400622,0.5,,,,,,,,,,,,,,,,,,
145365,19450508-19911226,0.5,,,,,,,,,,,,,,,,,,
150160,19009999-19210411,0.25,19210412-19910325,0.5,19910326-20209999,0.75,,,,,,,,,,,,,,
150165,19910326-20209999,0.75,,,,,,,,,,,,,,,,,,
150200,19009999-19450814,0.5,,,,,,,,,,,,,,,,,,
150220,19009999-19400622,0.5,,,,,,,,,,,,,,,,,,
150365,19450508-19911226,0.5,,,,,,,,,,,,,,,,,,
155160,19009999-19090707,0,19090708-19520630,0.5,19520701-19841019,0,19841020-20209999,0.5,,,,,,,,,,,,
155200,19009999-19450814,0.5,,,,,,,,,,,,,,,,,,
155220,19009999-19400622,0.5,,,,,,,,,,,,,,,,,,
155365,19450508-19911226,0.5,,,,,,,,,,,,,,,,,,
160165,19009999-19910325,0.5,19910326-20209999,0.75,,,,,,,,,,,,,,,,
160200,19009999-19760203,0.25,19760204-19891019,0,19891020-19910301,-9,19910302-19960301,0.5,,,,,,,,,,,,
160220,19009999-19400622,0.5,,,,,,,,,,,,,,,,,,
160365,19450508-19911226,0.5,,,,,,,,,,,,,,,,,,
165200,19009999-19450814,0.5,,,,,,,,,,,,,,,,,,
165220,19009999-19400622,0.5,,,,,,,,,,,,,,,,,,
165365,19450508-19911226,0.5,,,,,,,,,,,,,,,,,,
200205,19221206-19721231,0.5,19730101-19920206,0.75,19920207-20170328,1,20170329-20201231,-9,,,,,,,,,,,,
200210,19009999-19140731,0.5,19140800-19171017,0,19171018-19391031,0.5,19391101-19391130,0,19391201-19721231,0.5,19730101-19920206,0.75,19920207-20170328,1,20170329-20201231,-9,,,,
200211,19009999-19721231,0.5,19730101-19920206,0.75,19920207-20170328,1,20170329-20201231,-9,,,,,,,,,,,,
200212,19201115-19450814,0.5,19730101-19920206,0.75,19920207-20170328,1,20170329-20201231,-9,,,,,,,,,,,,
200220,19009999-19450508,0.5,19450509-19920206,0.75,19920207-20170328,1,20170329-20201231,-9,,,,,,,,,,,,
200225,19009999-19450814,0.5,19600503-19721231,0.5,,,,,,,,,,,,,,,,
200230,19009999-19450814,0.5,19690626-19691130,0.25,19691201-19851231,0.5,19860101-20170328,0.75,20170329-20201231,-9,,,,,,,,,,
200235,19009999-19450814,0.5,19600503-19920206,0.75,19920207-20170328,1,20170329-20201231,-9,,,,,,,,,,,,
200255,19009999-19211105,0,19211106-19380825,0.5,19380826-19450507,0,19450508-19721231,0.5,19730101-19920206,0.75,19920207-20170328,1,20170329-20201231,-9,,,,,,
200290,19181103-19450814,0.5,20040501-20170328,1,20170329-20201231,-9,,,,,,,,,,,,,,
200300,19009999-19140725,0.5,19140726-19181112,0,,,,,,,,,,,,,,,,
200305,19190910-19380313,0.5,19600503-19721231,0.5,19950101-20170328,1,20170329-20201231,-9,,,,,,,,,,,,
200310,19181116-19450119,0.5,19450120-19450814,0.25,19450815-19500814,0.5,20040501-20170328,1,20170329-20201231,-9,,,,,,,,,,
200315,19181028-19450814,0.5,,,,,,,,,,,,,,,,,,
200316,20040501-20170328,1,20170329-20201231,-9,,,,,,,,,,,,,,,,
200317,20040501-20170328,1,20170329-20201231,-9,,,,,,,,,,,,,,,,
200325,19009999-19111223,0.5,19111224-19271027,0.25,19271028-19430909,0,19430910-19541022,0.5,19541023-19920206,0.75,19920207-20170328,1,20170329-20201231,-9,,,,,,
200338,20040501-20170328,1,20170329-20201231,-9,,,,,,,,,,,,,,,,
200339,19140101-19450814,0.5,,,,,,,,,,,,,,,,,,
200344,20130701-20170328,1,20170329-20201231,-9,,,,,,,,,,,,,,,,
200345,19009999-19450814,0.5,19920716-20001128,0,20001129-20051128,0.5,,,,,,,,,,,,,,
200349,20040501-20170328,1,20170329-20201231,-9,,,,,,,,,,,,,,,,
200350,19009999-19160605,0.5,19160606-19220729,0.25,19220730-19450814,0.5,19810101-19910206,0.75,19910207-20170328,1,20170329-20201231,-9,,,,,,,,
200352,20040501-20170328,1,20170329-20201231,-9,,,,,,,,,,,,,,,,
200355,19081005-19151008,0.5,19151009-19180929,0.25,19180930-19410207,0.5,19410208-19440908,0.25,19440909-19450814,0.5,20070101-20170328,1,20170329-20201231,-9,,,,,,
200360,19009999-19410626,0.5,19410627-19450120,0.25,19450121-19450814,0.5,20070101-20170328,1,20170329-20201231,-9,,,,,,,,,,
200365,19009999-19070830,0,19070831-19170103,0.5,19170104-19230701,0,19230702-19410711,0.25,19410712-19460801,0.5,19460802-19891108,0,19891109-19921110,-9,19921111-20209999,0.25,,,,
200366,19180224-19400616,0.5,20040501-20170328,1,20170329-20201231,-9,,,,,,,,,,,,,,
200367,19181118-19400616,0.5,20040501-20170328,1,20170329-20201231,-9,,,,,,,,,,,,,,
200368,19180216-19400615,0.5,20040501-20170328,1,20170329-20201231,-9,,,,,,,,,,,,,,
200375,19171206-19410624,0.5,19410625-19440919,0.25,19440920-19590920,0.5,19950101-20170328,1,20170329-20201231,-9,,,,,,,,,,
200380,19009999-19150228,0.5,19150301-19170531,0.25,19170601-19450814,0.5,19600503-19721231,0.5,19950101-20170328,1,20170329-20201231,-9,,,,,,,,
200385,19050607-19450814,0.5,19600503-19721231,0.5,,,,,,,,,,,,,,,,
200390,19600503-19721231,0.5,19730101-19920206,0.75,19920207-20170328,1,20170329-20201231,-9,,,,,,,,,,,,
200395,19440617-19450814,0.5,19520312-19760601,0.25,19760602-19810601,0.5,,,,,,,,,,,,,,
200420,19650218-19800217,0.5,,,,,,,,,,,,,,,,,,
200436,19601003-19751002,0.5,,,,,,,,,,,,,,,,,,
200450,19200630-19450814,0.5,,,,,,,,,,,,,,,,,,
200451,19610427-19760426,0.5,,,,,,,,,,,,,,,,,,
200452,19570306-19720305,0.5,,,,,,,,,,,,,,,,,,
200475,19601001-19750930,0.5,,,,,,,,,,,,,,,,,,
200500,19621009-19771008,0.5,,,,,,,,,,,,,,,,,,
200501,19630101-19781230,0.5,,,,,,,,,,,,,,,,,,
200510,19611209-19761210,0.5,,,,,,,,,,,,,,,,,,
200530,19410505-19450814,0.5,,,,,,,,,,,,,,,,,,
200551,19641024-19791023,0.5,,,,,,,,,,,,,,,,,,
200552,19651111-19801110,0.5,,,,,,,,,,,,,,,,,,
200553,19640101-19791231,0.5,,,,,,,,,,,,,,,,,,
200560,19200110-19450814,0.5,,,,,,,,,,,,,,,,,,
200570,19661004-19811003,0.5,,,,,,,,,,,,,,,,,,
200571,19660930-19810929,0.5,,,,,,,,,,,,,,,,,,
200572,19680906-19830905,0.5,,,,,,,,,,,,,,,,,,
200590,19680312-19830311,0.5,,,,,,,,,,,,,,,,,,
200591,19760629-19910628,0.5,,,,,,,,,,,,,,,,,,
200600,19009999-19120330,0.5,,,,,,,,,,,,,,,,,,
200620,19530729-19700330,0.5,,,,,,,,,,,,,,,,,,
200630,19009999-19450814,0.5,19840710-19900915,0.25,19900916-19950915,0.5,,,,,,,,,,,,,,
200640,19009999-19260604,0,19260605-19450814,0.5,,,,,,,,,,,,,,,,
200645,19321003-19400330,0.5,19400331-19410601,0.25,19410602-19471002,0.5,19580715-20030319,0,20030320-20080319,0.5,,,,,,,,,,
200651,19370526-19420203,0.5,19420204-19581024,0,19581025-19610113,-9,19610114-19671127,0.25,19671128-19721127,0.5,,,,,,,,,,
200663,19460322-19610321,0.5,,,,,,,,,,,,,,,,,,
200666,19480514-19630513,0.5,,,,,,,,,,,,,,,,,,
200670,19270520-19450814,0.5,,,,,,,,,,,,,,,,,,
200678,19260902-19490630,0.25,19490701-19670422,0,19670423-19720422,0.5,,,,,,,,,,,,,,
200690,19610619-19760618,0.5,,,,,,,,,,,,,,,,,,
200692,19710815-19860814,0.5,,,,,,,,,,,,,,,,,,
200694,19710903-19860902,0.5,,,,,,,,,,,,,,,,,,
200696,19711202-19861201,0.5,,,,,,,,,,,,,,,,,,
200700,19190808-19450814,0.5,,,,,,,,,,,,,,,,,,
200710,19009999-19450814,0.5,19500817-19681117,0,19681118-19721001,-9,19721002-19970701,0.25,19970702-20020701,0.5,,,,,,,,,,
200712,19210313-19450814,0.5,,,,,,,,,,,,,,,,,,
200713,19491208-19550119,0,19550120-19760200,0.25,19760200-19810200,0.5,,,,,,,,,,,,,,
200730,19009999-19051117,0.5,,,,,,,,,,,,,,,,,,
200740,19009999-19320130,0.5,19320131-19450814,0,19450815-19520427,-9,19520428-19570427,0.5,,,,,,,,,,,,
200750,19470815-19620814,0.5,,,,,,,,,,,,,,,,,,
200770,19470814-19620813,0.5,,,,,,,,,,,,,,,,,,
200775,19480104-19630103,0.5,,,,,,,,,,,,,,,,,,
200780,19480204-19630203,0.5,,,,,,,,,,,,,,,,,,
200781,19650726-19800725,0.5,,,,,,,,,,,,,,,,,,
200790,19200101-19450814,0.5,,,,,,,,,,,,,,,,,,
200800,19009999-19450814,0.5,,,,,,,,,,,,,,,,,,
200820,19570831-19720830,0.5,,,,,,,,,,,,,,,,,,
200830,19650809-19800808,0.5,,,,,,,,,,,,,,,,,,
200835,19840101-19981231,0.5,,,,,,,,,,,,,,,,,,
200840,19540101-19771231,0.5,,,,,,,,,,,,,,,,,,
200850,19491227-19510902,0.25,19510903-19660425,0,19660426-19710425,0.5,,,,,,,,,,,,,,
200900,19200110-19450814,0.5,,,,,,,,,,,,,,,,,,
200920,19200110-19450814,0.5,,,,,,,,,,,,,,,,,,
200940,19780707-19930706,0.5,,,,,,,,,,,,,,,,,,
200946,19990914-20040913,0.5,,,,,,,,,,,,,,,,,,
200947,20000605-20150604,0.5,,,,,,,,,,,,,,,,,,
200950,19701010-19851009,0.5,,,,,,,,,,,,,,,,,,
200955,19990914-20040913,0.5,,,,,,,,,,,,,,,,,,
205210,19730101-19920206,0.75,19920207-20209999,1,,,,,,,,,,,,,,,,
205211,19730101-19920206,0.75,19920207-20209999,1,,,,,,,,,,,,,,,,
205212,19730101-19920206,0.75,19920207-20209999,1,,,,,,,,,,,,,,,,
205220,19221206-19400622,0.5,19730101-19920206,0.75,19920207-20209999,1,,,,,,,,,,,,,,
205230,19860101-19920206,0.75,19920207-20209999,1,,,,,,,,,,,,,,,,
205235,19860101-19920206,0.75,19920207-20209999,1,,,,,,,,,,,,,,,,
205255,19221206-19410207,0.5,19410208-19450508,0.25,19450509-19500508,0.5,19730101-19920206,0.75,19920207-20209999,1,,,,,,,,,,
205290,20040501-20209999,1,,,,,,,,,,,,,,,,,,
205305,19950101-20209999,1,,,,,,,,,,,,,,,,,,
205310,19950101-20209999,1,,,,,,,,,,,,,,,,,,
205316,20040501-20209999,1,,,,,,,,,,,,,,,,,,
205317,20040501-20209999,1,,,,,,,,,,,,,,,,,,
205325,19221206-19430902,0.5,19730101-19920206,0.75,19920207-20209999,1,,,,,,,,,,,,,,
205338,20040501-20209999,1,,,,,,,,,,,,,,,,,,
205344,20130701-20209999,1,,,,,,,,,,,,,,,,,,
205349,20040501-20209999,1,,,,,,,,,,,,,,,,,,
205350,19810101-19910206,0.75,19910207-20209999,1,,,,,,,,,,,,,,,,
205352,20040501-20209999,1,,,,,,,,,,,,,,,,,,
205355,20070101-20209999,1,,,,,,,,,,,,,,,,,,
205360,20070101-20209999,1,,,,,,,,,,,,,,,,,,
205365,19221206-19911226,0.5,,,,,,,,,,,,,,,,,,
205366,20040501-20209999,1,,,,,,,,,,,,,,,,,,
