dyad,yearmonth,peacelevel
220630,1920,0.5
220630,1921,0.5
220630,1922,0.5
220630,1923,0.5
220630,1924,0.5
220630,1925,0.5
220630,1926,0.5
220630,1927,0.5
220630,1928,0.5
220630,1929,0.5
220630,1930,0.5
220630,1931,0.5
220630,1932,0.5
220630,1933,0.5
220630,1934,0.5
220630,1935,0.5
220630,1936,0.5
220630,1937,0.5
220630,1938,0.5
220630,1939,0.5
220630,1940,0.5
220630,1979,0.25
220630,1980,0.25
220630,1981,0.25
220630,1982,0.25
220630,1983,0.25
220630,1984,0.25
220630,1985,0.1875
220630,1986,0
220630,1987,0
220630,1988,0.1458333333
220630,1989,0.25
220630,1990,0.25
220630,1991,0.25
220630,1992,0.25
220630,1993,0.25
220630,1994,0.25
220630,1995,0.4166666667
220630,1996,0.5
220630,1997,0.5
220630,1998,0.5
220630,1999,0.5
220630,2000,0.5
220640,1900,0
220640,1901,0
220640,1902,0
220640,1903,0
220640,1904,0
220640,1905,0
220640,1906,0
220640,1907,0
220640,1908,0
220640,1909,0
220640,1910,0
220640,1911,0
220640,1912,0
220640,1913,0
220640,1914,0
220640,1915,0
220640,1916,0
220640,1917,0
220640,1918,0
220640,1919,0
220640,1920,0
220640,1921,0
220640,1922,0
220640,1923,0
220640,1924,0
220640,1925,0
220640,1926,0
220640,1927,0
220640,1928,0
220640,1929,0
220640,1930,0
220640,1931,0
220640,1932,0
220640,1933,0
220640,1934,0
220640,1935,0
220640,1936,0
220640,1937,0
220640,1938,0
220640,1939,0.2916666667
220640,1940,0.5
220640,1941,0.5
220640,1942,0.5
220640,1943,0.5
220640,1944,0.5
220645,1932,0.5
220645,1933,0.5
220645,1934,0.5
220645,1935,0.5
220645,1936,0.5
220645,1937,0.5
220645,1938,0.5
220645,1939,0.5
220645,1940,0.5
220645,1990,0
220645,1991,0
220645,1992,0
220645,1993,0
220645,1994,0
220645,1995,0
220645,1996,0
220645,1997,0
220645,1998,0
220645,1999,0.25
220645,2000,0.25
220645,2001,0.25
220645,2002,0.25
220645,2003,7.5416666667
220645,2004,9
220645,2005,4.75
220645,2006,0.5
220645,2007,0.5
220645,2008,0.5
220645,2009,0.5
220645,2010,0.5
220651,1900,0.5
220651,1901,0.5
220651,1902,0.5
220651,1903,0.5
220651,1904,0.5
220651,1905,0.5
220651,1906,0.5
220651,1907,0.5
220651,1908,0.5
220651,1909,0.5
220651,1910,0.5
220651,1911,0.5
220651,1912,0.5
220651,1913,0.5
220651,1914,0.5
220651,1915,0.5
220651,1916,0.5
220651,1917,0.5
220651,1918,0.5
220651,1919,0.5
220651,1920,0.5
220651,1921,0.5
220651,1922,0.5
220651,1923,0.5
220651,1924,0.5
220651,1925,0.5
220651,1926,0.5
220651,1927,0.5
220651,1928,0.5
220651,1929,0.5
220651,1930,0.5
220651,1931,0.5
220651,1932,0.5
220651,1933,0.5
220651,1934,0.5
220651,1935,0.5
220651,1936,0.5
220651,1937,0.5
220651,1938,0.5
220651,1939,0.5
220651,1940,0.5
220660,1946,0.5
220660,1947,0.5
220660,1948,0.5
220660,1949,0.5
220660,1950,0.5
220660,1951,0.5
220660,1952,0.5
220660,1953,0.5
220660,1954,0.5
220660,1955,0.5
220660,1956,0.5
220660,1957,0.5
220660,1958,0.5
220660,1959,0.5
220660,1960,0.5
220660,1961,0.5
220670,1927,0.5
220670,1928,0.5
220670,1929,0.5
220670,1930,0.5
220670,1931,0.5
220670,1932,0.5
220670,1933,0.5
220670,1934,0.5
220670,1935,0.5
220670,1936,0.5
220670,1937,0.5
220670,1938,0.5
220670,1939,0.5
220670,1940,0.5
220678,1926,0.5
220678,1927,0.5
220678,1928,0.5
220678,1929,0.5
220678,1930,0.5
220678,1931,0.5
220678,1932,0.5
220678,1933,0.5
220678,1934,0.5
220678,1935,0.5
220678,1936,0.5
220678,1937,0.5
220678,1938,0.5
220678,1939,0.5
220678,1940,0.5
220700,1919,0.5
220700,1920,0.5
220700,1921,0.5
220700,1922,0.5
220700,1923,0.5
220700,1924,0.5
220700,1925,0.5
220700,1926,0.5
220700,1927,0.5
220700,1928,0.5
220700,1929,0.5
220700,1930,0.5
220700,1931,0.5
220700,1932,0.5
220700,1933,0.5
220700,1934,0.5
220700,1935,0.5
220700,1936,0.5
220700,1937,0.5
220700,1938,0.5
220700,1939,0.5
220700,1940,0.5
220710,1900,0.25
220710,1901,0.25
220710,1902,0.25
220710,1903,0.25
220710,1904,0.25
220710,1905,0.25
220710,1906,0.25
220710,1907,0.25
220710,1908,0.25
220710,1909,0.25
220710,1910,0.25
220710,1911,0.25
220710,1912,0.25
220710,1913,0.25
220710,1914,0.25
220710,1915,0.25
220710,1916,0.25
220710,1917,0.25
220710,1918,0.25
220710,1919,0.25
220710,1920,0.25
220710,1921,0.25
220710,1922,0.25
220710,1923,0.25
220710,1924,0.25
220710,1925,0.25
220710,1926,0.25
220710,1927,0.25
220710,1928,0.25
220710,1929,0.25
220710,1930,0.25
220710,1931,0.25
220710,1932,0.25
220710,1933,0.25
220710,1934,0.25
220710,1935,0.25
220710,1936,0.25
220710,1937,0.25
220710,1938,0.25
220710,1939,0.25
220710,1940,0.25
220710,1941,0.25
220710,1942,0.25
220710,1943,0.25
220710,1944,0.25
220710,1945,0.25
220710,1946,0.25
220710,1947,0.25
220710,1948,0.25
220710,1949,0.2291666667
220710,1950,0
220710,1951,0
220710,1952,0
220710,1953,0
220710,1954,6.75
220710,1955,9
220710,1956,9
220710,1957,9
220710,1958,9
220710,1959,9
220710,1960,9
220710,1961,9
220710,1962,9
220710,1963,9
220710,1964,0.5
220710,1965,0.5
220710,1966,0.5
220710,1967,0.5
220710,1968,0.5
220710,1969,0.5
220712,1921,0.5
220712,1922,0.5
220712,1923,0.5
220712,1924,0.5
220712,1925,0.5
220712,1926,0.5
220712,1927,0.5
220712,1928,0.5
220712,1929,0.5
220712,1930,0.5
220712,1931,0.5
220712,1932,0.5
220712,1933,0.5
220712,1934,0.5
220712,1935,0.5
220712,1936,0.5
220712,1937,0.5
220712,1938,0.5
220712,1939,0.5
220712,1940,0.5
220730,1900,0.5
220730,1901,0.5
220730,1902,0.5
220730,1903,0.5
220730,1904,0.5
220730,1905,0.5
220740,1900,0.5
220740,1901,0.5
220740,1902,0.5
220740,1903,0.5
220740,1904,0.5
220740,1905,0.5
220740,1906,0.5
220740,1907,0.5
220740,1908,0.5
220740,1909,0.5
220740,1910,0.5
220740,1911,0.5
220740,1912,0.5
220740,1913,0.5
220740,1914,0.5
220740,1915,0.5
220740,1916,0.5
220740,1917,0.5
220740,1918,0.5
220740,1919,0.5
220740,1920,0.5
220740,1921,0.5
220740,1922,0.5
220740,1923,0.5
220740,1924,0.5
220740,1925,0.5
220740,1926,0.5
220740,1927,0.5
220740,1928,0.5
220740,1929,0.5
220740,1930,0.5
220740,1931,0.5
220740,1932,0.5
220740,1933,0.5
220740,1934,0.5
220740,1935,0.5
220740,1936,0.5
220740,1937,0.5
220740,1938,0.5
220740,1939,0.5
220740,1940,0.5
220790,1920,0.5
220790,1921,0.5
220790,1922,0.5
220790,1923,0.5
220790,1924,0.5
220790,1925,0.5
220790,1926,0.5
220790,1927,0.5
220790,1928,0.5
220790,1929,0.5
220790,1930,0.5
220790,1931,0.5
220790,1932,0.5
220790,1933,0.5
220790,1934,0.5
220790,1935,0.5
220790,1936,0.5
220790,1937,0.5
220790,1938,0.5
220790,1939,0.5
220790,1940,0.5
220800,1900,0.25
220800,1901,0.25
220800,1902,0.25
220800,1903,0.25
220800,1904,0.25
220800,1905,0.25
220800,1906,0.25
220800,1907,0.25
220800,1908,0.25
220800,1909,0.25
220800,1910,0.25
220800,1911,0.25
220800,1912,0.25
220800,1913,0.25
220800,1914,0.25
220800,1915,0.25
220800,1916,0.25
220800,1917,0.25
220800,1918,0.25
220800,1919,0.25
220800,1920,0.25
220800,1921,0.25
220800,1922,0.25
220800,1923,0.25
220800,1924,0.25
220800,1925,0.3541666667
220800,1926,0.5
220800,1927,0.5
220800,1928,0.5
220800,1929,0.5
220800,1930,0.5
220800,1931,0.5
220800,1932,0.5
220800,1933,0.5
220800,1934,0.5
220800,1935,0.5
220800,1936,0.5
220800,1937,0.5
220800,1938,0.5
220800,1939,0.5
220800,1940,0.4166666667
220800,1941,0
220800,1942,0
220800,1943,0
220800,1944,0
220800,1945,0
220800,1946,0
220800,1947,0
220800,1948,0
220800,1949,0
220800,1950,0
220800,1951,0
220800,1952,7.5
220800,1953,9
220800,1954,9
220800,1955,9
220800,1956,9
220800,1957,9
220800,1958,9
220800,1959,9
220800,1960,1.2083333333
220800,1961,0.5
220800,1962,0.5
220800,1963,0.5
220800,1964,0.5
220800,1965,0.5
220811,1953,0.5
220811,1954,0.5
220811,1955,0.5
220811,1956,0.5
220811,1957,0.5
220811,1958,0.5
220811,1959,0.5
220811,1960,0.5
220811,1961,0.5
220811,1962,0.5
220811,1963,0.5
220811,1964,0.5
220811,1965,0.5
220811,1966,0.5
220811,1967,0.5
220812,1953,0.5
220812,1954,0.5
220812,1955,0.5
220812,1956,0.5
220812,1957,0.5
220812,1958,0.5
220812,1959,0.5
220812,1960,0.5
220812,1961,0.5
220812,1962,0.5
220812,1963,0.5
220812,1964,0.5
220812,1965,0.5
220812,1966,0.5
220812,1967,0.5
220812,1968,0.5
220816,1954,0.5
220816,1955,0.5
220816,1956,0.5
220816,1957,0.5
220816,1958,0.5
220816,1959,0.5
220816,1960,0.5
220816,1961,0.5
220816,1962,0.5
220816,1963,0.5
220816,1964,0.5
220816,1965,0.5
220816,1966,0.5
220816,1967,0.5
220816,1968,0.5
220816,1969,0.5
220817,1954,0.5
220817,1955,0.5
220817,1956,0.5
220817,1957,0.5
220817,1958,0.5
220817,1959,0.5
220817,1960,0.5
220817,1961,0.5
220817,1962,0.5
220817,1963,0.5
220817,1964,0.5
220817,1965,0.5
220817,1966,0.5
220817,1967,0.5
220817,1968,0.5
220817,1969,0.5
220900,1920,0.5
220900,1921,0.5
220900,1922,0.5
220900,1923,0.5
220900,1924,0.5
220900,1925,0.5
220900,1926,0.5
220900,1927,0.5
220900,1928,0.5
220900,1929,0.5
220900,1930,0.5
220900,1931,0.5
220900,1932,0.5
220900,1933,0.5
220900,1934,0.5
220900,1935,0.5
220900,1936,0.5
220900,1937,0.5
220900,1938,0.5
220900,1939,0.5
220900,1940,0.5
220920,1920,0.5
220920,1921,0.5
220920,1922,0.5
220920,1923,0.5
220920,1924,0.5
220920,1925,0.5
220920,1926,0.5
220920,1927,0.5
220920,1928,0.5
220920,1929,0.5
220920,1930,0.5
220920,1931,0.5
220920,1932,0.5
220920,1933,0.5
220920,1934,0.5
220920,1935,0.5
220920,1936,0.5
220920,1937,0.5
220920,1938,0.5
220920,1939,0.5
220920,1940,0.5
221325,1993,0.5
221325,1994,0.5
221325,1995,0.5
221325,1996,0.5
221325,1997,0.5
221325,1998,0.5
221325,1999,0.5
221325,2000,0.5
221325,2001,0.5
221325,2002,0.5
221325,2003,0.5
221325,2004,0.5
221325,2005,0.5
221325,2006,0.5
221325,2007,0.5
221325,2008,0.5
221325,2009,0.5
221325,2010,0.5
221325,2011,0.5
221325,2012,0.5
221325,2013,0.5
221325,2014,0.5
221325,2015,0.5
221325,2016,0.5
221325,2017,0.5
221325,2018,0.5
221325,2019,0.5
221325,2020,0.5
223225,1990,1
223225,1991,1
223225,1992,1
223225,1993,1
223225,1994,1
223225,1995,1
223225,1996,1
223225,1997,1
223225,1998,1
223225,1999,1
223225,2000,1
223225,2001,1
223225,2002,1
223225,2003,1
223225,2004,1
223225,2005,1
223225,2006,1
223225,2007,1
223225,2008,1
223225,2009,1
223225,2010,1
223225,2011,1
223225,2012,1
223225,2013,1
223225,2014,1
223225,2015,1
223225,2016,1
223225,2017,1
223225,2018,1
223225,2019,1
223225,2020,1
223305,1990,1
223305,1991,1
223305,1992,1
223305,1993,1
223305,1994,1
223305,1995,1
223305,1996,1
223305,1997,1
223305,1998,1
223305,1999,1
223305,2000,1
223305,2001,1
223305,2002,1
223305,2003,1
223305,2004,1
223305,2005,1
223305,2006,1
223305,2007,1
223305,2008,1
223305,2009,1
223305,2010,1
223305,2011,1
223305,2012,1
223305,2013,1
223305,2014,1
223305,2015,1
223305,2016,1
223305,2017,1
223305,2018,1
223305,2019,1
223305,2020,1
223365,1990,0.5
223365,1991,0.5
223375,1991,0.5
223375,1992,0.5
223375,1993,0.5
223375,1994,0.5
223375,1995,0.5
223380,1991,0.5
223380,1992,0.5
223380,1993,0.5
223380,1994,0.5
223380,1995,0.5
223385,1991,0.5
223385,1992,0.5
223385,1993,0.5
223385,1994,0.5
223385,1995,0.5
223385,1996,0.5
223385,1997,0.5
223385,1998,0.5
223385,1999,0.5
223385,2000,0.5
223385,2001,0.5
223385,2002,0.5
223385,2003,0.5
223385,2004,0.5
223385,2005,0.5
223385,2006,0.5
223385,2007,0.5
223385,2008,0.5
223385,2009,0.5
223385,2010,0.5
223385,2011,0.5
223385,2012,0.5
223385,2013,0.5
223385,2014,0.5
223385,2015,0.5
223385,2016,0.5
223385,2017,0.5
223385,2018,0.5
223385,2019,0.5
223385,2020,0.5
223395,1991,0.5
223395,1992,0.5
223395,1993,0.5
223395,1994,0.5
223395,1995,0.5
223395,1996,0.5
223395,1997,0.5
223395,1998,0.5
223395,1999,0.5
223395,2000,0.5
223395,2001,0.5
223395,2002,0.5
223395,2003,0.5
223395,2004,0.5
223395,2005,0.5
223395,2006,0.5
223395,2007,0.5
223395,2008,0.5
223395,2009,0.5
223395,2010,0.5
223395,2011,0.5
223395,2012,0.5
223395,2013,0.5
223395,2014,0.5
223395,2015,0.5
223395,2016,0.5
223395,2017,0.5
223395,2018,0.5
223395,2019,0.5
223395,2020,0.5
225235,1960,0.5
225235,1961,0.5
225235,1962,0.5
225235,1963,0.5
225235,1964,0.5
225235,1965,0.5
225235,1966,0.5
225235,1967,0.5
225235,1968,0.5
225235,1969,0.5
225235,1970,0.5
225235,1971,0.5
225235,1972,0.5
225235,1973,0.5
225235,1974,0.5
225235,1975,0.5
225235,1976,0.5
225235,1977,0.5
225235,1978,0.5
225235,1979,0.5
225235,1980,0.5
225235,1981,0.5
225235,1982,0.5
225235,1983,0.5
225235,1984,0.5
225235,1985,0.5
225235,1986,0.5
225255,1900,0.5
225255,1901,0.5
225255,1902,0.5
225255,1903,0.5
225255,1904,0.5
225255,1905,0.5
225255,1906,0.5
225255,1907,0.5
225255,1908,0.5
225255,1909,0.5
225255,1910,0.5
225255,1911,0.5
225255,1912,0.5
225255,1913,0.5
225255,1914,0.5
225255,1915,0.5
225255,1916,0.5
225255,1917,0.5
225255,1918,0.5
225255,1919,0.5
225255,1920,0.5
225255,1921,0.5
225255,1922,0.5
225255,1923,0.5
225255,1924,0.5
225255,1925,0.5
225255,1926,0.5
225255,1927,0.5
225255,1928,0.5
225255,1929,0.5
225255,1930,0.5
225255,1931,0.5
225255,1932,0.5
225255,1933,0.5
225255,1934,0.5
225255,1935,0.5
225255,1936,0.5
225255,1937,0.5
225255,1938,0.5
225255,1939,0.5
225255,1940,0.5
225255,1941,0.5
225255,1942,0.5
225255,1943,0.5
225255,1944,0.5
225255,1945,0.5
225255,1946,0.5
225255,1947,0.5
225255,1948,0.5
225255,1949,0.5
225255,1950,0.5
225255,1951,0.5
225255,1952,0.5
225255,1953,0.5
225255,1954,0.5
225255,1955,0.5
225255,1956,0.5
225255,1957,0.5
225255,1958,0.5
225255,1959,0.5
225255,1960,0.5
225255,1961,0.5
225255,1962,0.5
225255,1963,0.5
225255,1964,0.5
225255,1965,0.5
225255,1966,0.5
225255,1967,0.5
225255,1968,0.5
225255,1969,0.5
225255,1970,0.5
225255,1971,0.5
225255,1972,0.5
225255,1973,0.5
225255,1974,0.5
225255,1975,0.5
225255,1976,0.5
225255,1977,0.5
225255,1978,0.5
225255,1979,0.5
225255,1980,0.5
225255,1981,0.5
225255,1982,0.5
225255,1983,0.5
225255,1984,0.5
225255,1985,0.5
225255,1986,0.5
225255,1987,0.5
225255,1988,0.5
225255,1989,0.5
225255,1990,0.5
225255,1991,0.5
225255,1992,0.5
225255,1993,0.5
225255,1994,0.5
225255,1995,0.5
225255,1996,0.5
225255,1997,0.5
225255,1998,0.5
225255,1999,0.5
225255,2000,0.5
225255,2001,0.5
225255,2002,0.5
225255,2003,0.5
225255,2004,0.5
225255,2005,0.5
225255,2006,0.5
225255,2007,0.5
225255,2008,0.5
225255,2009,0.5
225255,2010,0.5
225255,2011,0.5
225255,2012,0.5
225255,2013,0.5
225255,2014,0.5
225255,2015,0.5
225255,2016,0.5
225255,2017,0.5
225255,2018,0.5
225255,2019,0.5
225255,2020,0.5
225300,1900,0.5
225300,1901,0.5
225300,1902,0.5
225300,1903,0.5
225300,1904,0.5
225300,1905,0.5
225300,1906,0.5
225300,1907,0.5
225300,1908,0.5
225300,1909,0.5
225300,1910,0.5
225300,1911,0.5
225300,1912,0.5
225300,1913,0.5
225300,1914,0.5
225300,1915,0.5
225300,1916,0.5
225300,1917,0.5
225300,1918,0.5
225305,1919,0.5
225305,1920,0.5
225305,1921,0.5
225305,1922,0.5
225305,1923,0.5
225305,1924,0.5
225305,1925,0.5
225305,1926,0.5
225305,1927,0.5
225305,1928,0.5
225305,1929,0.5
225305,1930,0.5
225305,1931,0.5
225305,1932,0.5
225305,1933,0.5
225305,1934,0.5
225305,1935,0.5
225305,1936,0.5
225305,1937,0.5
225305,1938,0.5
225305,1955,0.5
225305,1956,0.5
225305,1957,0.5
225305,1958,0.5
225305,1959,0.5
225305,1960,0.5
225305,1961,0.5
225305,1962,0.5
225305,1963,0.5
225305,1964,0.5
225305,1965,0.5
225305,1966,0.5
225305,1967,0.5
225305,1968,0.5
225305,1969,0.5
225305,1970,0.5
225305,1971,0.5
225305,1972,0.5
225305,1973,0.5
225305,1974,0.5
225305,1975,0.5
225305,1976,0.5
225305,1977,0.5
225305,1978,0.5
225305,1979,0.5
225305,1980,0.5
225305,1981,0.5
225305,1982,0.5
225305,1983,0.5
225305,1984,0.5
225305,1985,0.5
225305,1986,0.5
225305,1987,0.5
225305,1988,0.5
225305,1989,0.5
225305,1990,0.5
225305,1991,0.5
225305,1992,0.5
225305,1993,0.5
225305,1994,0.5
225305,1995,0.5
225305,1996,0.5
225305,1997,0.5
225305,1998,0.5
225305,1999,0.5
225305,2000,0.5
225305,2001,0.5
225305,2002,0.5
225305,2003,0.5
225305,2004,0.5
225305,2005,0.5
225305,2006,0.5
225305,2007,0.5
225305,2008,0.5
225305,2009,0.5
225305,2010,0.5
225305,2011,0.5
225305,2012,0.5
225305,2013,0.5
225305,2014,0.5
225305,2015,0.5
225305,2016,0.5
225305,2017,0.5
225305,2018,0.5
225305,2019,0.5
225305,2020,0.5
225325,1900,0.5
225325,1901,0.5
225325,1902,0.5
225325,1903,0.5
225325,1904,0.5
225325,1905,0.5
225325,1906,0.5
225325,1907,0.5
225325,1908,0.5
225325,1909,0.5
225325,1910,0.5
225325,1911,0.5
225325,1912,0.5
225325,1913,0.5
225325,1914,0.5
225325,1915,0.5
225325,1916,0.5
225325,1917,0.5
225325,1918,0.5
225325,1919,0.5
225325,1920,0.5
225325,1921,0.5
225325,1922,0.5
225325,1923,0.5
225325,1924,0.5
225325,1925,0.5
225325,1926,0.5
225325,1927,0.5
225325,1928,0.5
225325,1929,0.5
225325,1930,0.5
225325,1931,0.5
225325,1932,0.5
225325,1933,0.5
225325,1934,0.5
225325,1935,0.5
225325,1936,0.5
225325,1937,0.5
225325,1938,0.5
225325,1939,0.5
225325,1940,0.5
225325,1941,0.5
225325,1942,0.5
225325,1943,0.5
225325,1944,0.5
225325,1945,0.5
225325,1946,0.5
225325,1947,0.5
225325,1948,0.5
225325,1949,0.5
225325,1950,0.5
225325,1951,0.5
225325,1952,0.5
225325,1953,0.5
225325,1954,0.5
225325,1955,0.5
225325,1956,0.5
225325,1957,0.5
225325,1958,0.5
225325,1959,0.5
225325,1960,0.5
225325,1961,0.5
225325,1962,0.5
225325,1963,0.5
225325,1964,0.5
225325,1965,0.5
225325,1966,0.5
225325,1967,0.5
225325,1968,0.5
225325,1969,0.5
225325,1970,0.5
225325,1971,0.5
225325,1972,0.5
225325,1973,0.5
225325,1974,0.5
225325,1975,0.5
225325,1976,0.5
225325,1977,0.5
225325,1978,0.5
225325,1979,0.5
225325,1980,0.5
225325,1981,0.5
225325,1982,0.5
225325,1983,0.5
225325,1984,0.5
225325,1985,0.5
225325,1986,0.5
225325,1987,0.5
225325,1988,0.5
225325,1989,0.5
225325,1990,0.5
225325,1991,0.5
225325,1992,0.5
225325,1993,0.5
225325,1994,0.5
225325,1995,0.5
225325,1996,0.5
225325,1997,0.5
225325,1998,0.5
225325,1999,0.5
225325,2000,0.5
225325,2001,0.5
225325,2002,0.5
225325,2003,0.5
225325,2004,0.5
225325,2005,0.5
225325,2006,0.5
225325,2007,0.5
225325,2008,0.5
225325,2009,0.5
225325,2010,0.5
225325,2011,0.5
225325,2012,0.5
225325,2013,0.5
225325,2014,0.5
225325,2015,0.5
225325,2016,0.5
225325,2017,0.5
225325,2018,0.5
225325,2019,0.5
225325,2020,0.5
225365,1900,0.5
225365,1901,0.5
225365,1902,0.5
225365,1903,0.5
225365,1904,0.5
225365,1905,0.5
225365,1906,0.5
225365,1907,0.5
225365,1908,0.5
225365,1909,0.5
225365,1910,0.5
225365,1911,0.5
225365,1912,0.5
225365,1913,0.5
225365,1914,0.5
225365,1915,0.5
225365,1916,0.5
225365,1917,0.5
225365,1918,0.5
225365,1919,0.5
225365,1920,0.5
225365,1921,0.5
225365,1922,0.5
225365,1923,0.5
225365,1924,0.5
225365,1925,0.5
225365,1926,0.5
225365,1927,0.5
225365,1928,0.5
225365,1929,0.5
225365,1930,0.5
225365,1931,0.5
225365,1932,0.5
225365,1933,0.5
225365,1934,0.5
225365,1935,0.5
225365,1936,0.5
225365,1937,0.5
225365,1938,0.5
225365,1939,0.5
225365,1940,0.5
225365,1941,0.5
225365,1942,0.5
225365,1943,0.5
225365,1944,0.5
225365,1945,0.5
225365,1946,0.5
225365,1947,0.5
225365,1948,0.5
225365,1949,0.5
225365,1950,0.5
225365,1951,0.5
225365,1952,0.5
225365,1953,0.5
225365,1954,0.5
225365,1955,0.5
225365,1956,0.5
225365,1957,0.5
225365,1958,0.5
225365,1959,0.5
225365,1960,0.5
225365,1961,0.5
225365,1962,0.5
225365,1963,0.5
225365,1964,0.5
225365,1965,0.5
225365,1966,0.5
225365,1967,0.5
225365,1968,0.5
225365,1969,0.5
225365,1970,0.5
225365,1971,0.5
225365,1972,0.5
225365,1973,0.5
225365,1974,0.5
225365,1975,0.5
225365,1976,0.5
225365,1977,0.5
225365,1978,0.5
225365,1979,0.5
225365,1980,0.5
225365,1981,0.5
225365,1982,0.5
225365,1983,0.5
225365,1984,0.5
225365,1985,0.5
225365,1986,0.5
225365,1987,0.5
225365,1988,0.5
225365,1989,0.5
225365,1990,0.5
225365,1991,0.5
225375,1986,0.5
225375,1987,0.5
225375,1988,0.5
225375,1989,0.5
225375,1990,0.5
225375,1991,0.5
225375,1992,0.5
225375,1993,0.5
225375,1994,0.5
225375,1995,0.5
225380,1960,0.5
225380,1961,0.5
225380,1962,0.5
225380,1963,0.5
225380,1964,0.5
225380,1965,0.5
225380,1966,0.5
225380,1967,0.5
225380,1968,0.5
225380,1969,0.5
225380,1970,0.5
225380,1971,0.5
225380,1972,0.5
225380,1973,0.5
225380,1974,0.5
225380,1975,0.5
225380,1976,0.5
225380,1977,0.5
225380,1978,0.5
225380,1979,0.5
225380,1980,0.5
225380,1981,0.5
225380,1982,0.5
225380,1983,0.5
225380,1984,0.5
225380,1985,0.5
225380,1986,0.5
225380,1987,0.5
225380,1988,0.5
225380,1989,0.5
225380,1990,0.5
225380,1991,0.5
225380,1992,0.5
225380,1993,0.5
225380,1994,0.5
225380,1995,0.5
225385,1960,0.5
225385,1961,0.5
225385,1962,0.5
225385,1963,0.5
225385,1964,0.5
225385,1965,0.5
225385,1966,0.5
225385,1967,0.5
225385,1968,0.5
225385,1969,0.5
225385,1970,0.5
225385,1971,0.5
225385,1972,0.5
225385,1973,0.5
225385,1974,0.5
225385,1975,0.5
225385,1976,0.5
225385,1977,0.5
225385,1978,0.5
225385,1979,0.5
225385,1980,0.5
225385,1981,0.5
225385,1982,0.5
225385,1983,0.5
225385,1984,0.5
225385,1985,0.5
225385,1986,0.5
225385,1987,0.5
225385,1988,0.5
225385,1989,0.5
225385,1990,0.5
225385,1991,0.5
225385,1992,0.5
225385,1993,0.5
225385,1994,0.5
225385,1995,0.5
225385,1996,0.5
225385,1997,0.5
225385,1998,0.5
225385,1999,0.5
225385,2000,0.5
225385,2001,0.5
225385,2002,0.5
225385,2003,0.5
225385,2004,0.5
225385,2005,0.5
225385,2006,0.5
225385,2007,0.5
225385,2008,0.5
225385,2009,0.5
225385,2010,0.5
225385,2011,0.5
225385,2012,0.5
225385,2013,0.5
225385,2014,0.5
225385,2015,0.5
225385,2016,0.5
225385,2017,0.5
225385,2018,0.5
225385,2019,0.5
225385,2020,0.5
225390,1960,0.5
225390,1961,0.5
225390,1962,0.5
225390,1963,0.5
225390,1964,0.5
225390,1965,0.5
225390,1966,0.5
225390,1967,0.5
225390,1968,0.5
225390,1969,0.5
225390,1970,0.5
225390,1971,0.5
225390,1972,0.5
225390,1973,0.5
225395,1970,0.5
225395,1971,0.5
225395,1972,0.5
225395,1973,0.5
225395,1974,0.5
225395,1975,0.5
225395,1976,0.5
225395,1977,0.5
225395,1978,0.5
225395,1979,0.5
225395,1980,0.5
225395,1981,0.5
225395,1982,0.5
225395,1983,0.5
225395,1984,0.5
225395,1985,0.5
225395,1986,0.5
225395,1987,0.5
225395,1988,0.5
225395,1989,0.5
225395,1990,0.5
225395,1991,0.5
225395,1992,0.5
225395,1993,0.5
225395,1994,0.5
225395,1995,0.5
225395,1996,0.5
225395,1997,0.5
225395,1998,0.5
225395,1999,0.5
225395,2000,0.5
225395,2001,0.5
225395,2002,0.5
225395,2003,0.5
225395,2004,0.5
225395,2005,0.5
225395,2006,0.5
225395,2007,0.5
225395,2008,0.5
225395,2009,0.5
225395,2010,0.5
225395,2011,0.5
225395,2012,0.5
225395,2013,0.5
225395,2014,0.5
225395,2015,0.5
225395,2016,0.5
225395,2017,0.5
225395,2018,0.5
225395,2019,0.5
225395,2020,0.5
230232,1993,0.75
230232,1994,0.75
230232,1995,0.75
230232,1996,0.75
230232,1997,0.75
230232,1998,0.75
230232,1999,0.75
230232,2000,0.75
230232,2001,0.75
230232,2002,0.75
230232,2003,0.75
230232,2004,0.75
230232,2005,0.75
230232,2006,0.75
230232,2007,0.75
230232,2008,0.75
230232,2009,0.75
230232,2010,0.75
230232,2011,0.75
230232,2012,0.75
230232,2013,0.75
230232,2014,0.75
230232,2015,0.75
230232,2016,0.75
230232,2017,0.75
230232,2018,0.75
230232,2019,0.75
230232,2020,0.75
230235,1900,0.5
230235,1901,0.5
230235,1902,0.5
230235,1903,0.5
230235,1904,0.5
230235,1905,0.5
230235,1906,0.5
230235,1907,0.5
230235,1908,0.5
230235,1909,0.5
230235,1910,0.5
230235,1911,0.5
230235,1912,0.5
230235,1913,0.5
230235,1914,0.5
230235,1915,0.5
230235,1916,0.5
230235,1917,0.5
230235,1918,0.5
230235,1919,0.5
230235,1920,0.5
230235,1921,0.5
230235,1922,0.5
230235,1923,0.5
230235,1924,0.5
230235,1925,0.5
230235,1926,0.5
230235,1927,0.5
230235,1928,0.5
230235,1929,0.5
230235,1930,0.5
230235,1931,0.5
230235,1932,0.5
230235,1933,0.5
230235,1934,0.5
230235,1935,0.5
230235,1936,0.3958333333
230235,1937,0.25
230235,1938,0.25
230235,1939,0.4583333333
230235,1940,0.5
